id,canonical_institution_key,inst_global_rank,inst_prestige_tier,is_privileged,proxy_group
2306.05017,,,no_institution,False,Underrepresented
2306.05027,,,no_institution,False,Underrepresented
2306.05099,,,no_institution,False,Underrepresented
2306.05112,,,no_institution,False,Underrepresented
2306.05171,,,no_institution,False,Underrepresented
2306.05224,,,no_institution,False,Underrepresented
2306.05243,,,no_institution,False,Underrepresented
2306.05265,,,no_institution,False,Underrepresented
2306.05370,,,no_institution,False,Underrepresented
2306.05530,,,no_institution,False,Underrepresented
2306.05564,,,no_institution,False,Underrepresented
2306.05596,,,no_institution,False,Underrepresented
2306.05722,,,no_institution,False,Underrepresented
2306.05801,,,no_institution,False,Underrepresented
2306.05809,,,no_institution,False,Underrepresented
2306.05952,,,no_institution,False,Underrepresented
2306.06026,,,no_institution,False,Underrepresented
2306.06188,,,no_institution,False,Underrepresented
2306.06344,,,no_institution,False,Underrepresented
2306.06368,kaist,,unranked,False,Underrepresented
2306.06395,,,no_institution,False,Underrepresented
2306.06410,,,no_institution,False,Underrepresented
2306.06442,,,no_institution,False,Underrepresented
2306.06505,,,no_institution,False,Underrepresented
2306.06618,,,no_institution,False,Underrepresented
2306.07036,,,no_institution,False,Underrepresented
2306.07045,,,no_institution,False,Underrepresented
2306.07086,,,no_institution,False,Underrepresented
2306.07096,,,no_institution,False,Underrepresented
2306.07178,epfl,,unranked,False,Underrepresented
2306.07206,university of southern california,,unranked,False,Underrepresented
2306.07263,,,no_institution,False,Underrepresented
2306.07302,university of pittsburgh,,unranked,False,Underrepresented
2306.07335,,,no_institution,False,Underrepresented
2306.07525,,,no_institution,False,Underrepresented
2306.07538,,,no_institution,False,Underrepresented
2306.07591,,,no_institution,False,Underrepresented
2306.07623,,,no_institution,False,Underrepresented
2306.07672,,,no_institution,False,Underrepresented
2306.07799,saarland university,,unranked,False,Underrepresented
2306.07830,,,no_institution,False,Underrepresented
2306.07847,oregon state university,,unranked,False,Underrepresented
2306.07945,,,no_institution,False,Underrepresented
2306.07956,,,no_institution,False,Underrepresented
2306.08211,jilin university,,unranked,False,Underrepresented
2306.08278,,,no_institution,False,Underrepresented
2306.08366,,,no_institution,False,Underrepresented
2306.08526,,,no_institution,False,Underrepresented
2306.08537,,,no_institution,False,Underrepresented
2306.08602,,,no_institution,False,Underrepresented
2306.08702,,,no_institution,False,Underrepresented
2306.08775,,,no_institution,False,Underrepresented
2306.08918,,,no_institution,False,Underrepresented
2306.08938,,,no_institution,False,Underrepresented
2306.08964,,,no_institution,False,Underrepresented
2306.09147,,,no_institution,False,Underrepresented
2306.09179,,,no_institution,False,Underrepresented
2306.09391,,,no_institution,False,Underrepresented
2306.09396,university of california,17,top20,True,Privileged
2306.09450,,,no_institution,False,Underrepresented
2306.09532,,,no_institution,False,Underrepresented
2306.09591,,,no_institution,False,Underrepresented
2306.09592,,,no_institution,False,Underrepresented
2306.09602,,,no_institution,False,Underrepresented
2306.09609,,,no_institution,False,Underrepresented
2306.09633,,,no_institution,False,Underrepresented
2306.09914,,,no_institution,False,Underrepresented
2306.10361,,,no_institution,False,Underrepresented
2306.10392,,,no_institution,False,Underrepresented
2306.10444,chinese academy of sciences,,unranked,False,Underrepresented
2306.10607,,,no_institution,False,Underrepresented
2306.10670,,,no_institution,False,Underrepresented
2306.10715,,,no_institution,False,Underrepresented
2306.10729,,,no_institution,False,Underrepresented
2306.10740,,,no_institution,False,Underrepresented
2306.10802,,,no_institution,False,Underrepresented
2306.10856,,,no_institution,False,Underrepresented
2306.10938,,,no_institution,False,Underrepresented
2306.10994,,,no_institution,False,Underrepresented
2306.11027,,,no_institution,False,Underrepresented
2306.11080,,,no_institution,False,Underrepresented
2306.11099,,,no_institution,False,Underrepresented
2306.11149,,,no_institution,False,Underrepresented
2306.11403,,,no_institution,False,Underrepresented
2306.11489,,,no_institution,False,Underrepresented
2306.11618,,,no_institution,False,Underrepresented
2306.11729,,,no_institution,False,Underrepresented
2306.11759,,,no_institution,False,Underrepresented
2306.11780,,,no_institution,False,Underrepresented
2306.11817,,,no_institution,False,Underrepresented
2306.11847,,,no_institution,False,Underrepresented
2306.11870,,,no_institution,False,Underrepresented
2306.11976,,,no_institution,False,Underrepresented
2306.12074,,,no_institution,False,Underrepresented
2306.12176,,,no_institution,False,Underrepresented
2306.12330,,,no_institution,False,Underrepresented
2306.12377,,,no_institution,False,Underrepresented
2306.12456,,,no_institution,False,Underrepresented
2306.12521,,,no_institution,False,Underrepresented
2306.12552,university of michigan ann arbor,,unranked,False,Underrepresented
2306.12581,bar ilan university,,unranked,False,Underrepresented
2306.12703,,,no_institution,False,Underrepresented
2306.12737,,,no_institution,False,Underrepresented
2306.12940,,,no_institution,False,Underrepresented
2306.13064,,,no_institution,False,Underrepresented
2306.13070,,,no_institution,False,Underrepresented
2306.13100,,,no_institution,False,Underrepresented
2306.13125,,,no_institution,False,Underrepresented
2306.13214,,,no_institution,False,Underrepresented
2306.13489,,,no_institution,False,Underrepresented
2306.13603,,,no_institution,False,Underrepresented
2306.13626,,,no_institution,False,Underrepresented
2306.13840,,,no_institution,False,Underrepresented
2306.13908,,,no_institution,False,Underrepresented
2306.13961,,,no_institution,False,Underrepresented
2306.13995,,,no_institution,False,Underrepresented
2306.14119,,,no_institution,False,Underrepresented
2306.14160,,,no_institution,False,Underrepresented
2306.14202,,,no_institution,False,Underrepresented
2306.14251,,,no_institution,False,Underrepresented
2306.14289,,,no_institution,False,Underrepresented
2306.14612,,,no_institution,False,Underrepresented
2306.14646,,,no_institution,False,Underrepresented
2306.14697,,,no_institution,False,Underrepresented
2306.14717,,,no_institution,False,Underrepresented
2306.14727,,,no_institution,False,Underrepresented
2306.14745,,,no_institution,False,Underrepresented
2306.14936,,,no_institution,False,Underrepresented
2306.15030,,,no_institution,False,Underrepresented
2306.15135,,,no_institution,False,Underrepresented
2306.15208,,,no_institution,False,Underrepresented
2306.15218,,,no_institution,False,Underrepresented
2306.15247,,,no_institution,False,Underrepresented
2306.15678,,,no_institution,False,Underrepresented
2306.15755,,,no_institution,False,Underrepresented
2306.15827,,,no_institution,False,Underrepresented
2306.15951,,,no_institution,False,Underrepresented
2306.15987,,,no_institution,False,Underrepresented
2306.16128,,,no_institution,False,Underrepresented
2306.16151,,,no_institution,False,Underrepresented
2306.16239,,,no_institution,False,Underrepresented
2306.16309,,,no_institution,False,Underrepresented
2306.16419,,,no_institution,False,Underrepresented
2306.16580,,,no_institution,False,Underrepresented
2306.16756,,,no_institution,False,Underrepresented
2306.16777,,,no_institution,False,Underrepresented
2306.16788,,,no_institution,False,Underrepresented
2306.17125,,,no_institution,False,Underrepresented
2306.17127,,,no_institution,False,Underrepresented
2306.17193,bielefeld university,,unranked,False,Underrepresented
2306.17343,,,no_institution,False,Underrepresented
2306.17615,,,no_institution,False,Underrepresented
2306.17753,,,no_institution,False,Underrepresented
2306.17846,rwth aachen university,,unranked,False,Underrepresented
2307.00126,,,no_institution,False,Underrepresented
2307.00168,,,no_institution,False,Underrepresented
2307.00176,,,no_institution,False,Underrepresented
2307.00266,,,no_institution,False,Underrepresented
2307.00276,,,no_institution,False,Underrepresented
2307.00393,,,no_institution,False,Underrepresented
2307.00411,,,no_institution,False,Underrepresented
2307.00421,,,no_institution,False,Underrepresented
2307.00458,,,no_institution,False,Underrepresented
2307.00588,,,no_institution,False,Underrepresented
2307.00756,,,no_institution,False,Underrepresented
2307.00796,,,no_institution,False,Underrepresented
2307.00801,,,no_institution,False,Underrepresented
2307.00918,,,no_institution,False,Underrepresented
2307.00924,,,no_institution,False,Underrepresented
2307.00994,,,no_institution,False,Underrepresented
2307.01029,,,no_institution,False,Underrepresented
2307.01055,,,no_institution,False,Underrepresented
2307.01182,,,no_institution,False,Underrepresented
2307.01327,,,no_institution,False,Underrepresented
2307.01536,,,no_institution,False,Underrepresented
2307.01693,,,no_institution,False,Underrepresented
2307.01705,,,no_institution,False,Underrepresented
2307.01845,,,no_institution,False,Underrepresented
2307.01959,,,no_institution,False,Underrepresented
2307.01960,,,no_institution,False,Underrepresented
2307.02018,,,no_institution,False,Underrepresented
2307.02099,,,no_institution,False,Underrepresented
2307.02263,,,no_institution,False,Underrepresented
2307.02402,,,no_institution,False,Underrepresented
2307.02481,,,no_institution,False,Underrepresented
2307.02490,,,no_institution,False,Underrepresented
2307.02630,,,no_institution,False,Underrepresented
2307.02752,,,no_institution,False,Underrepresented
2307.02918,,,no_institution,False,Underrepresented
2307.03086,,,no_institution,False,Underrepresented
2307.03192,,,no_institution,False,Underrepresented
2307.03210,,,no_institution,False,Underrepresented
2307.03309,,,no_institution,False,Underrepresented
2307.03350,,,no_institution,False,Underrepresented
2307.03384,,,no_institution,False,Underrepresented
2307.03436,,,no_institution,False,Underrepresented
2307.03517,,,no_institution,False,Underrepresented
2307.03594,,,no_institution,False,Underrepresented
2307.03637,,,no_institution,False,Underrepresented
2307.03765,,,no_institution,False,Underrepresented
2307.03839,,,no_institution,False,Underrepresented
2307.03908,,,no_institution,False,Underrepresented
2307.03928,technical university of munich,22,top50,False,Underrepresented
2307.04037,,,no_institution,False,Underrepresented
2307.04115,,,no_institution,False,Underrepresented
2307.04165,,,no_institution,False,Underrepresented
2307.04206,,,no_institution,False,Underrepresented
2307.04263,,,no_institution,False,Underrepresented
2307.04309,,,no_institution,False,Underrepresented
2307.04315,,,no_institution,False,Underrepresented
2307.04365,,,no_institution,False,Underrepresented
2307.04407,,,no_institution,False,Underrepresented
2307.04544,,,no_institution,False,Underrepresented
2307.04570,,,no_institution,False,Underrepresented
2307.04575,,,no_institution,False,Underrepresented
2307.04676,,,no_institution,False,Underrepresented
2307.04809,,,no_institution,False,Underrepresented
2307.04967,,,no_institution,False,Underrepresented
2307.05002,,,no_institution,False,Underrepresented
2307.05030,,,no_institution,False,Underrepresented
2307.05087,,,no_institution,False,Underrepresented
2307.05304,,,no_institution,False,Underrepresented
2307.05598,,,no_institution,False,Underrepresented
2307.05607,,,no_institution,False,Underrepresented
2307.05734,,,no_institution,False,Underrepresented
